Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;67040;63210;Cuiabá
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;67040;63210;Ribeirão Preto
Fiat;Mobi;1.0 EVO FLEX TREKKING MANUAL;N/A;N/A;51400;63430;Belo Horizonte
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;61470;63580;Curitiba
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;60143;63580;Contagem
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;60724;63580;Curitiba
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;58676;63820;Serra
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;50837;63820;Salvador
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;67317;63850;São José do Rio Preto
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;64289;63850;Americana
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;69445;63850;São Paulo
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;62438;63850;Campinas
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;73073;64900;Goiânia
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;69850;65010;Joinville
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;40367;65020;Santa Maria
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;77525;65220;Taboão da Serra
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;50464;65340;Cascavel
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;45213;65530;Niterói
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;73316;65580;Campinas
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;70135;65620;Cascavel
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;67500;65660;Salvador
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;62000;65660;Salvador
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;63465;65670;Sorocaba
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;40375;65787;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;72000;65860;Salvador
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;51628;65910;Belo Horizonte
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;50455;65910;Santa Maria
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;51628;65910;Belo Horizonte
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;51628;65910;São Paulo
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;51628;65910;Bauru
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;55176;66000;Recife
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;51372;66000;Belo Horizonte
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;50641;66000;Curitiba
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;57862;66000;Salvador
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;58012;66000;Bauru
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;58012;66000;São José do Rio Preto
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;58012;66000;Bauru
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;54925;66000;Curitiba
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;66450;66140;São Paulo
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;47689;66200;Curitiba
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;42458;66200;Porto Alegre
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;41013;66200;São José do Rio Preto
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;46718;66200;Serra
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;49196;66200;Belo Horizonte
Volkswagen;Saveiro;1.6 MSI ROBUST CS 8V FLEX 2P MANUAL;N/A;N/A;71510;66270;Cuiabá
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;62782;66350;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;62782;66350;Campinas
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;62013;66350;Taboão da Serra
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;66878;66350;Campinas
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;68873;66350;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;66878;66350;Americana
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;62782;66350;Osasco
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;49031;66460;São Paulo
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;45328;66460;Osasco
Peugeot;208;1.0 FIREFLY FLEX LIKE MANUAL;N/A;N/A;41936;66460;Santo André
Volkswagen;Saveiro;1.6 MSI ROBUST CS 8V FLEX 2P MANUAL;N/A;N/A;71233;66550;Cuiabá
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;74427;66770;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;73565;66770;Cascavel
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;74427;66770;Osasco
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;55905;67070;Salvador
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;62339;67380;Santo André
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;60820;67380;Bauru
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;60716;67380;São Paulo
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;60716;67380;São Paulo
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;58000;67420;Salvador
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;58000;67420;Salvador
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;71602;67450;Niterói
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53047;67480;Santos
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53047;67480;São Paulo
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53047;67480;Mogi das Cruzes
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53047;67480;Sorocaba
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;53425;67480;Contagem
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;53425;67480;Belo Horizonte
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;60017;67550;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;60017;67550;Osasco
Hyundai;Hb20;1.0 12V FLEX SENSE MANUAL;N/A;N/A;40512;67590;São José
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;79469;67640;Uberlândia
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;73495;67640;São Paulo
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;79469;67640;São José do Rio Preto
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;46254;67690;Santa Maria
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;58000;67730;Palmas
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;51336;67730;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;70041;67820;São Luis
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;70748;67820;Santo André
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;54000;67870;Salvador
Fiat;Argo;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;54000;67870;Salvador
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;60209;67930;Contagem
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;60209;67930;Belo Horizonte
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;41822;67930;Contagem
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;40540;67930;Contagem
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;65765;67930;Campinas
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;40540;67930;Uberlândia
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;64059;67930;Niterói
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;40540;67930;Brasília
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;44416;67930;Palmas
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;40540;67930;Betim
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;63150;67960;Cuiabá
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;62223;67960;Cascavel
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;55353;68080;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;52140;68080;São José
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;52942;68080;Mogi das Cruzes
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;52000;68080;São Luis
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;55353;68080;Campinas
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;52942;68080;Santos
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;57988;68080;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;55353;68080;Osasco
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;53710;68080;São José do Rio Preto
Volkswagen;Saveiro;1.6 MSI ROBUST CS 16V FLEX 2P MANUAL;N/A;N/A;61493;68100;Brasília
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;57370;68160;Americana
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;56805;68160;Osasco
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;58120;68160;Campinas
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;57370;68160;Ribeirão Preto
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;51580;68160;Porto Alegre
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53475;68160;São Paulo
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;56805;68160;Taboão da Serra
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;58120;68160;Americana
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;50345;68160;Curitiba
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53300;68160;São Paulo
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53300;68160;Mogi das Cruzes
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;58120;68160;São José do Rio Preto
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;57370;68160;São José do Rio Preto
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;57776;68160;Santo André
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;53380;68160;Betim
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;59402;68200;Campinas
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;59402;68200;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;50036;68200;Campinas
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;59402;68200;Osasco
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;61692;68230;São Paulo
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;66058;68230;Santo André
Hyundai;Hb20;1.0 12V FLEX SENSE MANUAL;N/A;N/A;42434;68270;Belo Horizonte
Hyundai;Hb20;1.0 12V FLEX SENSE MANUAL;N/A;N/A;42434;68270;Contagem
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;46510;68290;Brasília
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;42270;68290;Santa Maria
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;40118;68290;Belo Horizonte
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;48123;68290;Santos
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;41000;68290;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;44761;68290;Duque de Caxias
Fiat;Argo;1.0 FLEX MANUAL;N/A;N/A;48442;68350;Joinville
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;48761;68370;Maceió
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;45170;68370;Palmas
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;42895;68370;Santa Maria
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;41876;68370;Contagem
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;40797;68370;Belo Horizonte
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;40821;68370;Belo Horizonte
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;43380;68370;Serra
Citroen;C3;1.0 FIREFLY FLEX LIVE PACK MANUAL;N/A;N/A;49305;68370;Palmas
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;48761;68370;Rio de Janeiro
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;47710;68370;Osasco
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;44902;68370;Belo Horizonte
Volkswagen;Polo;1.0 MPI MANUAL;N/A;N/A;70250;68410;Canoas
Volkswagen;Polo;1.0 MPI MANUAL;N/A;N/A;70250;68410;Porto Alegre
Peugeot;208;1.6 16V FLEX ACTIVE AT6;N/A;N/A;65582;68470;São Luis
Fiat;Strada;1.4 FIRE FLEX ENDURANCE CS MANUAL;N/A;N/A;69275;68580;Joinville
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;66001;68610;Taboão da Serra
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;60650;68610;Santa Maria
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;64353;68610;Santo André
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;61679;68610;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;65969;68610;Goiânia
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;65969;68610;Uberlândia
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;60300;68610;Bauru
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;69703;68610;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;65453;68610;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;64347;68610;Sorocaba
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;60065;68610;Santo André
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;66661;68610;Osasco
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;60507;68610;Cuiabá
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;60317;68610;Sorocaba
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;60141;68650;Rio de Janeiro
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;69203;68650;Rio de Janeiro
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;69203;68650;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;72456;68660;Belo Horizonte
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;62333;68680;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;73671;68770;Santos
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;73671;68770;Mogi das Cruzes
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;75000;68770;Salvador
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;75000;68770;Salvador
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;71969;68850;Serra
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;72970;68850;Curitiba
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;56575;68870;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;58043;68870;Belém
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;54244;68870;Americana
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;59935;68870;Santo André
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;59935;68870;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;54244;68870;Sorocaba
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;55529;68870;Contagem
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;70000;68900;Salvador
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;70000;68900;Salvador
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;60831;68960;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;43462;69080;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;47376;69080;Belém
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;44744;69080;João Pessoa
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;40499;69080;Natal
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;44455;69080;Duque de Caxias
Hyundai;Hb20;1.0 12V FLEX SENSE MANUAL;N/A;N/A;40252;69110;Bauru
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;40252;69110;Belo Horizonte
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;40252;69110;Belo Horizonte
Hyundai;Hb20;1.0 12V FLEX SENSE MANUAL;N/A;N/A;40252;69110;Betim
Citroen;C3;1.0 16V FLEX LIVE PACK MANUAL;N/A;N/A;24480;69200;Salvador
Volkswagen;Polo;1.0 MPI MANUAL;N/A;N/A;60960;69210;Canoas
Volkswagen;Saveiro;1.6 MSI ROBUST CS 8V FLEX 2P MANUAL;N/A;N/A;73234;69320;Ribeirão Preto
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;36802;69350;Belém
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;47341;69350;Santos
Chevrolet;Onix;1.0 FLEX PLUS LT MANUAL;N/A;N/A;63864;69580;Mogi das Cruzes
Volkswagen;Saveiro;1.6 MSI ROBUST CS 16V FLEX 2P MANUAL;N/A;N/A;53496;69590;Salvador
Volkswagen;Saveiro;1.6 MSI ROBUST CS 16V FLEX 2P MANUAL;N/A;N/A;53496;69590;Salvador
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;64955;69660;Porto Alegre
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;68766;69660;Curitiba
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;62963;69660;Curitiba
Volkswagen;Saveiro;1.6 MSI ROBUST CS 16V FLEX 2P MANUAL;N/A;N/A;68000;69720;Salvador
Volkswagen;Saveiro;1.6 MSI ROBUST CS 16V FLEX 2P MANUAL;N/A;N/A;62135;69720;São José do Rio Preto
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;56492;69820;Bauru
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;56492;69820;Porto Alegre
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;59380;69820;Taboão da Serra
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;56331;69820;Contagem
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;56331;69820;Belo Horizonte
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;57239;69820;São José
Fiat;Strada;1.4 FIRE FLEX ENDURANCE CS MANUAL;N/A;N/A;71423;69850;Joinville
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;24913;69910;Recife
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;51458;69910;Bauru
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;51458;69910;Belo Horizonte
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;53000;69940;Porto Alegre
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;58580;69940;Duque de Caxias
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;58580;69940;Rio de Janeiro
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;51498;69940;São Paulo
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;53000;69940;Bauru
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;51498;69940;Americana
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;51690;69940;Joinville
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;52315;69940;Joinville
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;53000;69940;Canoas
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;52384;69940;Rio de Janeiro
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;69428;69950;São Paulo
Volkswagen;Polo;1.0 MPI TRACK MANUAL;N/A;N/A;68005;69950;Porto Alegre
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;48492;70150;Santo André
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;48492;70150;Bauru
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;42952;70150;Rio de Janeiro
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;49404;70150;Rio de Janeiro
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;48492;70150;Osasco
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;46973;70150;Rio de Janeiro
Peugeot;208;1.0 6V FLEX LIKE MANUAL;N/A;N/A;45000;70150;Rio de Janeiro
Fiat;Strada;1.4 FIRE FLEX ENDURANCE CS MANUAL;N/A;N/A;68754;70220;Joinville
Fiat;Strada;1.4 FIRE FLEX ENDURANCE CS MANUAL;N/A;N/A;68740;70220;Joinville
Volkswagen;Saveiro;1.6 MSI ROBUST CS 8V FLEX 2P MANUAL;N/A;N/A;60490;70430;Santa Maria
Volkswagen;Saveiro;1.6 MSI ROBUST CS 16V FLEX 2P MANUAL;N/A;N/A;63460;70430;Palmas
Volkswagen;Polo;1.0 MPI MANUAL;N/A;N/A;72980;70440;Canoas
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;52137;70500;Cascavel
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;58235;70500;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;58235;70500;Campinas
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;56000;70500;Salvador
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;52365;70500;Porto Alegre
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;52940;70500;Porto Alegre
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;58839;70500;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;51233;70500;Duque de Caxias
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;57115;70530;Belo Horizonte
Hyundai;Hb20;1.0 12V FLEX SENSE MANUAL;N/A;N/A;58160;70540;São José
Hyundai;Hb20;1.0 12V FLEX SENSE PLUS MANUAL;N/A;N/A;58160;70540;Rio de Janeiro
Volkswagen;Saveiro;1.6 MSI ROBUST CD 16V FLEX 2P MANUAL;N/A;N/A;47000;70600;Salvador
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;62444;70710;Osasco
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;62444;70710;Taboão da Serra
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;69901;70710;Uberlândia
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;62444;70710;São Paulo
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;69901;70710;São José do Rio Preto
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;63342;70710;Campo Grande
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;67460;70710;São Paulo
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;62444;70710;Santos
Fiat;Cronos;1.0 FIREFLY FLEX DRIVE MANUAL;N/A;N/A;68549;70710;São Paulo
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;49708;70720;Duque de Caxias
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;46235;70720;Ananindeua
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;48900;70720;Duque de Caxias
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;43000;70720;Rio de Janeiro
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;48531;70720;Ribeirão Preto
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;45682;70720;Contagem
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;47806;70720;Contagem
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;45519;70720;Serra
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;41360;70720;Recife
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;43800;70720;São Luis
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;42328;70720;Contagem
Chevrolet;Onix;1.0 FLEX LT MANUAL;N/A;N/A;41500;70720;Ananindeua
Volkswagen;Polo;1.0 MPI MANUAL;N/A;N/A;57755;70720;Porto Alegre
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;48531;70720;Uberlândia
Chevrolet;Onix;1.0 FLEX MANUAL;N/A;N/A;47806;70720;Belo Horizonte
